algo,maze_type,pop_size,instance_seed,trial_seed,success_overall,success_postdisruption,iterations,path_length,optimal_length,path_optimality,time_to_half_entropy,diversity_floor,mean_entropy,adaptation_time,entropy_history
PSO,U-Trap,50,7,7007,True,True,585,303,61,4.967213114754099,,5.403856189774727,5.31311542793694,,"[0.0, 2.3960317125141937, 3.3617062775743127, 4.739470570797253, 4.948758439731457, 5.323856189774728, 5.428758439731458, 5.563856189774728, 5.243856189774726, 5.523856189774728, 5.403856189774727, 5.523856189774728, 5.403856189774728, 5.603856189774728, 5.443856189774728, 5.523856189774728, 5.428758439731458, 5.443856189774728, 5.443856189774728, 5.523856189774727, 5.603856189774728, 5.483856189774727, 5.643856189774728, 5.563856189774728, 5.563856189774728, 5.563856189774728, 5.563856189774727, 5.523856189774727, 5.523856189774728, 5.563856189774728, 5.483856189774728, 5.523856189774727, 5.563856189774728, 5.603856189774728, 5.603856189774728, 5.483856189774727, 5.563856189774728, 5.563856189774727, 5.603856189774728, 5.603856189774728, 5.443856189774727, 5.468758439731458, 5.523856189774728, 5.468758439731459, 5.523856189774728, 5.523856189774728, 5.403856189774727, 5.523856189774727, 5.563856189774728, 5.523856189774728, 5.523856189774728, 5.563856189774727, 5.603856189774728, 5.523856189774728, 5.643856189774728, 5.523856189774728, 5.643856189774728, 5.563856189774727, 5.443856189774728]"
PSO,U-Trap,50,7,7008,True,True,371,265,61,4.344262295081967,,5.428758439731458,5.129646508028022,,"[0.0, 1.6537629491660322, 2.944529786298087, 4.039021073706339, 4.76278123367452, 5.003856189774726, 5.523856189774728, 5.523856189774728, 5.563856189774728, 5.523856189774727, 5.523856189774728, 5.428758439731458, 5.443856189774728, 5.443856189774728, 5.603856189774728, 5.483856189774728, 5.523856189774728, 5.563856189774728, 5.563856189774728, 5.563856189774728, 5.523856189774728, 5.483856189774728, 5.523856189774728, 5.603856189774728, 5.523856189774728, 5.563856189774728, 5.443856189774728, 5.563856189774728, 5.428758439731458, 5.4536606896881885, 5.523856189774727, 5.563856189774728, 5.508758439731459, 5.523856189774728, 5.603856189774727, 5.428758439731458, 5.508758439731458, 5.468758439731459]"
PSO,U-Trap,50,8,8001,False,False,570,38,57,0.6666666666666666,,5.483856189774727,5.279245268330955,,"[0.0, 1.3612424590621708, 2.97848108839971, 4.303465189601647, 5.038562939644919, 5.363856189774728, 5.308758439731457, 5.403856189774727, 5.483856189774728, 5.563856189774728, 5.483856189774728, 5.563856189774727, 5.523856189774728, 5.523856189774727, 5.563856189774728, 5.483856189774727, 5.563856189774728, 5.523856189774727, 5.523856189774728, 5.483856189774728, 5.523856189774727, 5.563856189774728, 5.523856189774728, 5.523856189774727, 5.523856189774728, 5.443856189774728, 5.483856189774728, 5.523856189774728, 5.523856189774728, 5.563856189774727, 5.563856189774727, 5.563856189774728, 5.523856189774728, 5.603856189774728, 5.563856189774727, 5.603856189774728, 5.443856189774726, 5.523856189774728, 5.603856189774728, 5.523856189774727, 5.308758439731458, 5.523856189774728, 5.563856189774727, 5.563856189774727, 5.483856189774727, 5.483856189774728, 5.563856189774728, 5.643856189774728, 5.523856189774728, 5.483856189774727, 5.643856189774728, 5.563856189774728, 5.548758439731459, 5.603856189774728, 5.523856189774728, 5.603856189774728, 5.523856189774728]"
PSO,U-Trap,50,8,8003,False,False,570,38,57,0.6666666666666666,,5.468758439731459,5.282677482616802,,"[0.0, 1.6537629491660324, 3.3439851221643755, 4.87656563024272, 5.228758439731457, 5.243856189774727, 5.428758439731458, 5.443856189774726, 5.523856189774728, 5.443856189774727, 5.3887584397314585, 5.523856189774727, 5.483856189774728, 5.483856189774728, 5.603856189774728, 5.523856189774728, 5.443856189774728, 5.443856189774728, 5.563856189774728, 5.603856189774728, 5.403856189774727, 5.523856189774728, 5.523856189774728, 5.563856189774728, 5.483856189774728, 5.523856189774728, 5.523856189774728, 5.563856189774728, 5.563856189774727, 5.348758439731458, 5.468758439731459, 5.443856189774727, 5.563856189774728, 5.323856189774728, 5.483856189774728, 5.468758439731459, 5.483856189774728, 5.563856189774728, 5.523856189774727, 5.468758439731459, 5.603856189774728, 5.523856189774728, 5.563856189774728, 5.428758439731458, 5.388758439731458, 5.603856189774728, 5.483856189774727, 5.563856189774728, 5.468758439731459, 5.523856189774727, 5.563856189774728, 5.563856189774728, 5.643856189774728, 5.523856189774728, 5.468758439731459, 5.523856189774728, 5.603856189774728]"
PSO,U-Trap,50,7,7009,False,False,610,38,61,0.6229508196721312,,5.363856189774728,5.316252018869327,,"[0.0, 2.0785629396449163, 3.7550849518197786, 4.377796811598595, 4.804372820753984, 5.443856189774726, 5.483856189774728, 5.483856189774727, 5.3887584397314585, 5.443856189774727, 5.603856189774728, 5.443856189774728, 5.443856189774727, 5.483856189774727, 5.603856189774728, 5.483856189774727, 5.523856189774727, 5.483856189774726, 5.403856189774727, 5.483856189774727, 5.563856189774728, 5.643856189774728, 5.603856189774728, 5.603856189774728, 5.523856189774728, 5.563856189774728, 5.563856189774728, 5.443856189774727, 5.523856189774728, 5.483856189774727, 5.468758439731459, 5.523856189774728, 5.563856189774728, 5.363856189774728, 5.563856189774728, 5.523856189774728, 5.603856189774728, 5.643856189774728, 5.483856189774728, 5.483856189774728, 5.563856189774728, 5.643856189774728, 5.523856189774728, 5.563856189774727, 5.443856189774726, 5.523856189774728, 5.403856189774727, 5.563856189774728, 5.563856189774728, 5.603856189774728, 5.428758439731458, 5.563856189774728, 5.563856189774728, 5.563856189774728, 5.563856189774728, 5.468758439731458, 5.563856189774728, 5.603856189774727, 5.483856189774728, 5.523856189774728, 5.603856189774728]"
PSO,U-Trap,50,8,8002,False,False,570,40,57,0.7017543859649122,,5.2936606896881875,5.312855477363312,,"[0.0, 2.4446240823663437, 4.053660689688185, 4.926370130156181, 5.388758439731458, 5.283856189774726, 5.523856189774728, 5.563856189774728, 5.483856189774728, 5.523856189774728, 5.523856189774727, 5.508758439731459, 5.563856189774727, 5.563856189774728, 5.523856189774728, 5.443856189774728, 5.388758439731457, 5.523856189774728, 5.483856189774727, 5.643856189774728, 5.483856189774727, 5.468758439731459, 5.483856189774727, 5.508758439731459, 5.483856189774728, 5.523856189774727, 5.563856189774728, 5.363856189774727, 5.523856189774727, 5.548758439731459, 5.388758439731458, 5.443856189774728, 5.523856189774728, 5.443856189774728, 5.523856189774727, 5.483856189774727, 5.523856189774728, 5.563856189774728, 5.563856189774728, 5.523856189774728, 5.2936606896881875, 5.563856189774728, 5.548758439731459, 5.603856189774728, 5.563856189774728, 5.483856189774728, 5.563856189774728, 5.563856189774728, 5.443856189774727, 5.563856189774728, 5.483856189774728, 5.293660689688188, 5.563856189774728, 5.468758439731459, 5.483856189774728, 5.483856189774728, 5.563856189774728]"
PSO,U-Trap,50,8,8006,True,True,171,117,57,2.0526315789473686,,5.348758439731458,4.7334216004526795,,"[0.0, 1.7615101887362594, 3.37998720177651, 4.370881379939833, 5.131663380285988, 5.171663380285989, 5.363856189774726, 5.3336606896881875, 5.443856189774728, 5.563856189774728, 5.483856189774728, 5.523856189774727, 5.483856189774728, 5.443856189774727, 5.523856189774727, 5.483856189774727, 5.348758439731458, 5.3887584397314585]"
PSO,U-Trap,50,8,8004,False,False,570,42,57,0.7368421052631579,,5.403856189774726,5.340073276617581,,"[0.0, 2.7294320362548175, 3.982390233501441, 4.6483674395583785, 5.213660689688188, 5.443856189774728, 5.483856189774728, 5.603856189774728, 5.403856189774727, 5.563856189774728, 5.523856189774728, 5.523856189774728, 5.523856189774727, 5.643856189774728, 5.603856189774727, 5.523856189774728, 5.643856189774728, 5.523856189774728, 5.563856189774728, 5.523856189774728, 5.483856189774728, 5.563856189774728, 5.483856189774728, 5.563856189774728, 5.603856189774728, 5.523856189774728, 5.523856189774728, 5.563856189774728, 5.483856189774727, 5.523856189774728, 5.443856189774728, 5.563856189774728, 5.563856189774728, 5.443856189774728, 5.483856189774728, 5.563856189774728, 5.523856189774728, 5.483856189774728, 5.603856189774728, 5.563856189774728, 5.508758439731459, 5.483856189774728, 5.523856189774728, 5.468758439731459, 5.523856189774727, 5.523856189774728, 5.603856189774728, 5.403856189774726, 5.563856189774728, 5.483856189774727, 5.603856189774728, 5.483856189774728, 5.643856189774728, 5.603856189774728, 5.523856189774728, 5.603856189774728, 5.603856189774728]"
PSO,U-Trap,50,8,8007,True,True,305,167,57,2.9298245614035086,,5.443856189774727,5.190906522696754,,"[0.0, 2.6689263790744455, 3.9313980109190907, 4.843856189774726, 5.323856189774727, 5.483856189774728, 5.403856189774726, 5.523856189774728, 5.428758439731457, 5.523856189774728, 5.523856189774727, 5.603856189774728, 5.563856189774728, 5.603856189774728, 5.643856189774728, 5.523856189774728, 5.643856189774728, 5.523856189774728, 5.508758439731459, 5.563856189774728, 5.523856189774728, 5.523856189774728, 5.523856189774727, 5.443856189774727, 5.563856189774728, 5.523856189774728, 5.563856189774728, 5.643856189774728, 5.603856189774727, 5.603856189774728, 5.563856189774727]"
PSO,U-Trap,50,8,8005,False,False,570,42,57,0.7368421052631579,,5.523856189774728,5.325564333378413,,"[0.0, 2.6566396833791965, 4.095854381449571, 5.013660689688187, 5.21166338028599, 5.308758439731457, 5.483856189774727, 5.443856189774727, 5.468758439731459, 5.308758439731458, 5.563856189774726, 5.523856189774728, 5.483856189774728, 5.483856189774728, 5.4287584397314586, 5.483856189774728, 5.563856189774727, 5.468758439731457, 5.468758439731458, 5.483856189774727, 5.443856189774726, 5.388758439731458, 5.483856189774728, 5.403856189774727, 5.4287584397314586, 5.603856189774728, 5.508758439731458, 5.443856189774727, 5.523856189774728, 5.603856189774728, 5.603856189774728, 5.563856189774726, 5.563856189774728, 5.603856189774728, 5.523856189774728, 5.548758439731459, 5.483856189774727, 5.483856189774727, 5.443856189774727, 5.483856189774728, 5.603856189774728, 5.483856189774728, 5.523856189774727, 5.603856189774728, 5.603856189774728, 5.4287584397314586, 5.563856189774728, 5.468758439731459, 5.563856189774727, 5.563856189774727, 5.643856189774728, 5.523856189774728, 5.643856189774728, 5.603856189774728, 5.563856189774728, 5.523856189774728, 5.563856189774728]"
PSO,U-Trap,50,9,9000,True,True,125,91,55,1.6545454545454545,,5.643856189774728,4.626081534490741,,"[0.0, 2.1078688583573895, 3.890506252066589, 4.8214678801994495, 5.2536606896881874, 5.483856189774728, 5.373660689688188, 5.443856189774727, 5.508758439731459, 5.483856189774728, 5.603856189774727, 5.523856189774727, 5.643856189774728]"
PSO,U-Trap,50,9,9003,True,True,97,71,55,1.290909090909091,,5.563856189774728,4.290289017593095,,"[0.0, 2.3638561897747246, 3.6794482345796222, 4.4417418630580405, 5.093660689688188, 5.403856189774728, 5.483856189774727, 5.3887584397314585, 5.483856189774728, 5.563856189774728]"
GA,Parallel Paths,150,10,10005,True,True,47,115,59,1.9491525423728813,,4.995078551065784,5.473546549312347,,"[5.835381478786416, 5.809931440250684, 5.4851332728486515, 5.242208003610205, 4.995078551065784]"
PSO,U-Trap,50,8,8009,True,True,265,163,57,2.8596491228070176,,5.483856189774727,5.065839285926091,,"[0.0, 2.405836212427655, 3.5950849518197785, 4.620631000600121, 5.03656563024272, 5.348758439731457, 5.483856189774726, 5.3887584397314585, 5.563856189774728, 5.563856189774727, 5.523856189774728, 5.563856189774728, 5.523856189774727, 5.403856189774726, 5.483856189774728, 5.523856189774727, 5.523856189774727, 5.563856189774728, 5.523856189774728, 5.483856189774726, 5.483856189774728, 5.523856189774727, 5.508758439731458, 5.523856189774727, 5.523856189774728, 5.603856189774728, 5.483856189774727]"
PSO,U-Trap,50,8,8008,True,True,359,173,57,3.0350877192982457,,5.363856189774727,5.171010177904509,,"[0.0, 2.114556070998145, 3.331510777487774, 4.54768348363125, 5.198562939644918, 5.483856189774728, 5.403856189774726, 5.508758439731459, 5.468758439731458, 5.643856189774728, 5.523856189774728, 5.523856189774728, 5.603856189774728, 5.468758439731459, 5.603856189774728, 5.468758439731459, 5.403856189774728, 5.443856189774728, 5.563856189774727, 5.483856189774728, 5.523856189774728, 5.523856189774728, 5.563856189774728, 5.443856189774728, 5.363856189774727, 5.563856189774728, 5.523856189774727, 5.428758439731458, 5.443856189774728, 5.483856189774727, 5.603856189774728, 5.603856189774728, 5.563856189774728, 5.603856189774727, 5.523856189774728, 5.603856189774728]"
PSO,U-Trap,50,9,9002,True,True,409,249,55,4.527272727272727,,5.443856189774728,5.184588614016683,,"[0.0, 2.0492837076812243, 3.4599872017765096, 4.30664411301477, 5.036565630242719, 5.196565630242722, 5.203856189774727, 5.333660689688188, 5.363856189774728, 5.363856189774728, 5.523856189774728, 5.523856189774728, 5.483856189774728, 5.563856189774727, 5.603856189774728, 5.468758439731458, 5.293660689688188, 5.563856189774728, 5.563856189774728, 5.523856189774728, 5.563856189774728, 5.523856189774728, 5.523856189774728, 5.468758439731459, 5.523856189774728, 5.523856189774728, 5.388758439731458, 5.523856189774728, 5.3887584397314585, 5.603856189774728, 5.483856189774727, 5.563856189774728, 5.643856189774728, 5.603856189774728, 5.468758439731458, 5.443856189774728, 5.563856189774728, 5.603856189774728, 5.643856189774728, 5.523856189774728, 5.563856189774726]"
PSO,U-Trap,50,9,9007,True,True,187,125,55,2.272727272727273,,5.2687584397314575,4.799988243153679,,"[0.0, 2.2144285822798055, 3.672487689168953, 4.402699061555325, 4.996565630242719, 5.243856189774725, 5.228758439731456, 5.403856189774728, 5.388758439731458, 5.603856189774728, 5.363856189774728, 5.363856189774727, 5.2687584397314575, 5.3887584397314585, 5.523856189774728, 5.603856189774728, 5.523856189774727, 5.483856189774728, 5.523856189774727]"
PSO,U-Trap,50,9,9001,True,True,535,345,55,6.2727272727272725,,5.388758439731458,5.290448252294045,,"[0.0, 2.584529786298087, 3.5023531751341554, 4.222390233501441, 4.95656563024272, 5.2287584397314575, 5.563856189774728, 5.523856189774728, 5.428758439731458, 5.348758439731458, 5.523856189774728, 5.523856189774727, 5.443856189774728, 5.563856189774728, 5.443856189774728, 5.483856189774728, 5.603856189774728, 5.563856189774728, 5.523856189774728, 5.603856189774728, 5.468758439731459, 5.443856189774728, 5.523856189774728, 5.388758439731458, 5.563856189774728, 5.483856189774728, 5.563856189774728, 5.603856189774728, 5.603856189774728, 5.603856189774728, 5.483856189774728, 5.563856189774728, 5.603856189774728, 5.563856189774728, 5.563856189774728, 5.523856189774728, 5.563856189774728, 5.523856189774728, 5.443856189774727, 5.523856189774728, 5.563856189774728, 5.563856189774728, 5.523856189774728, 5.443856189774727, 5.508758439731459, 5.403856189774728, 5.563856189774728, 5.523856189774727, 5.603856189774728, 5.483856189774728, 5.523856189774728, 5.563856189774728, 5.603856189774728, 5.563856189774728]"
PSO,U-Trap,50,9,9008,True,True,323,211,55,3.8363636363636364,,5.348758439731458,5.191393072641091,,"[0.0, 2.074556070998145, 4.234248072220451, 4.900631000600122, 5.2287584397314575, 5.308758439731457, 5.443856189774728, 5.403856189774728, 5.523856189774727, 5.563856189774728, 5.603856189774728, 5.523856189774728, 5.483856189774727, 5.643856189774728, 5.563856189774728, 5.523856189774727, 5.563856189774728, 5.603856189774728, 5.523856189774728, 5.563856189774728, 5.348758439731458, 5.563856189774728, 5.603856189774727, 5.563856189774728, 5.563856189774728, 5.443856189774726, 5.563856189774728, 5.523856189774728, 5.563856189774728, 5.523856189774728, 5.643856189774728, 5.603856189774728, 5.523856189774728]"
PSO,U-Trap,50,9,9009,True,True,237,79,55,1.4363636363636363,,5.428758439731458,4.8352500502830695,,"[0.0, 1.5566678897205652, 3.0377809392987607, 3.659987201776509, 4.450881379939833, 5.068758439731456, 5.243856189774726, 5.388758439731458, 5.283856189774725, 5.403856189774727, 5.523856189774727, 5.443856189774728, 5.236565630242721, 5.523856189774728, 5.523856189774728, 5.523856189774728, 5.443856189774727, 5.643856189774728, 5.483856189774728, 5.523856189774728, 5.603856189774728, 5.443856189774727, 5.603856189774728, 5.428758439731458]"
PSO,U-Trap,50,9,9006,False,False,550,38,55,0.6909090909090909,,5.403856189774727,5.254602812674295,,"[0.0, 1.6288606992093018, 3.387919939945228, 4.296174630069641, 5.093660689688188, 5.283856189774727, 5.468758439731459, 5.443856189774727, 5.523856189774728, 5.603856189774728, 5.348758439731456, 5.468758439731459, 5.403856189774726, 5.523856189774728, 5.468758439731459, 5.403856189774727, 5.548758439731459, 5.563856189774728, 5.4287584397314586, 5.563856189774728, 5.523856189774728, 5.603856189774728, 5.323856189774728, 5.483856189774728, 5.443856189774727, 5.428758439731458, 5.523856189774728, 5.563856189774728, 5.443856189774728, 5.603856189774728, 5.483856189774727, 5.428758439731458, 5.443856189774727, 5.523856189774728, 5.363856189774727, 5.468758439731459, 5.403856189774728, 5.468758439731459, 5.643856189774728, 5.603856189774728, 5.603856189774728, 5.603856189774728, 5.603856189774728, 5.563856189774728, 5.468758439731459, 5.483856189774726, 5.563856189774728, 5.603856189774728, 5.483856189774728, 5.403856189774728, 5.413660689688189, 5.403856189774727, 5.483856189774726, 5.563856189774728, 5.523856189774728]"
PSO,U-Trap,50,9,9004,False,False,550,38,55,0.6909090909090909,,5.403856189774726,5.306902737018905,,"[0.0, 2.292254477334862, 4.025979129983102, 4.8206310006001205, 5.093660689688187, 5.228758439731456, 5.443856189774728, 5.483856189774728, 5.443856189774728, 5.523856189774728, 5.523856189774728, 5.443856189774727, 5.563856189774728, 5.548758439731459, 5.483856189774728, 5.563856189774728, 5.563856189774728, 5.468758439731459, 5.468758439731459, 5.4287584397314586, 5.483856189774728, 5.508758439731459, 5.603856189774727, 5.443856189774728, 5.603856189774728, 5.523856189774728, 5.563856189774728, 5.563856189774728, 5.603856189774728, 5.603856189774728, 5.563856189774728, 5.483856189774727, 5.523856189774728, 5.523856189774727, 5.523856189774727, 5.603856189774727, 5.563856189774727, 5.403856189774726, 5.603856189774728, 5.563856189774728, 5.443856189774727, 5.523856189774728, 5.483856189774728, 5.468758439731459, 5.563856189774727, 5.523856189774728, 5.443856189774727, 5.563856189774728, 5.523856189774728, 5.523856189774728, 5.603856189774728, 5.523856189774728, 5.403856189774728, 5.483856189774728, 5.523856189774728]"
PSO,U-Trap,50,10,10000,True,True,287,149,51,2.9215686274509802,,5.428758439731458,5.215649155287526,,"[0.0, 3.352487689168953, 4.596565630242719, 5.188758439731456, 5.443856189774727, 5.523856189774727, 5.443856189774728, 5.523856189774728, 5.483856189774728, 5.3887584397314585, 5.603856189774728, 5.603856189774728, 5.428758439731458, 5.563856189774727, 5.603856189774728, 5.563856189774728, 5.468758439731459, 5.563856189774728, 5.563856189774728, 5.483856189774727, 5.523856189774727, 5.523856189774728, 5.563856189774728, 5.603856189774728, 5.508758439731459, 5.523856189774728, 5.523856189774728, 5.563856189774727, 5.523856189774726]"
PSO,U-Trap,50,9,9005,False,False,550,42,55,0.7636363636363637,,5.3887584397314585,5.304943892674209,,"[0.0, 1.9792247882467975, 3.910435500513582, 4.701467880199449, 5.4136606896881885, 5.363856189774727, 5.483856189774728, 5.548758439731459, 5.348758439731457, 5.523856189774728, 5.443856189774728, 5.548758439731459, 5.483856189774728, 5.643856189774728, 5.563856189774728, 5.523856189774727, 5.563856189774727, 5.523856189774728, 5.603856189774728, 5.563856189774728, 5.523856189774727, 5.563856189774727, 5.483856189774729, 5.603856189774728, 5.563856189774728, 5.523856189774728, 5.403856189774728, 5.603856189774728, 5.483856189774728, 5.3887584397314585, 5.523856189774728, 5.468758439731459, 5.603856189774728, 5.603856189774728, 5.563856189774728, 5.603856189774728, 5.523856189774727, 5.483856189774728, 5.523856189774727, 5.523856189774728, 5.443856189774728, 5.523856189774728, 5.468758439731459, 5.443856189774727, 5.523856189774728, 5.483856189774728, 5.483856189774727, 5.563856189774728, 5.523856189774728, 5.563856189774728, 5.443856189774727, 5.523856189774726, 5.483856189774727, 5.4287584397314586, 5.563856189774727]"
PSO,U-Trap,50,10,10003,True,True,211,165,51,3.235294117647059,,5.388758439731458,5.036077575123666,,"[0.0, 2.729432036254818, 3.90649576096236, 5.188758439731456, 5.268758439731456, 5.483856189774728, 5.483856189774728, 5.483856189774728, 5.428758439731458, 5.603856189774728, 5.483856189774728, 5.468758439731459, 5.483856189774728, 5.643856189774728, 5.483856189774727, 5.483856189774728, 5.388758439731458, 5.523856189774727, 5.523856189774728, 5.483856189774728, 5.643856189774728, 5.603856189774728]"
PSO,U-Trap,50,10,10002,True,True,217,117,51,2.2941176470588234,,5.428758439731458,5.044530998560862,,"[0.0, 2.6460214385199126, 4.370588424185783, 5.268758439731457, 5.243856189774728, 5.523856189774727, 5.443856189774727, 5.403856189774727, 5.483856189774727, 5.523856189774728, 5.483856189774727, 5.443856189774728, 5.443856189774726, 5.483856189774728, 5.483856189774727, 5.483856189774728, 5.643856189774728, 5.523856189774728, 5.523856189774728, 5.603856189774728, 5.428758439731458, 5.523856189774728]"
PSO,U-Trap,50,10,10004,True,True,225,111,51,2.176470588235294,,5.388758439731458,4.986352322255026,,"[0.0, 2.4189366530687266, 3.539987201776509, 4.271789011092169, 5.19656563024272, 5.388758439731457, 5.428758439731458, 5.643856189774728, 5.643856189774728, 5.523856189774728, 5.443856189774728, 5.443856189774728, 5.603856189774728, 5.548758439731459, 5.483856189774728, 5.523856189774728, 5.468758439731459, 5.563856189774728, 5.523856189774728, 5.388758439731458, 5.643856189774728, 5.523856189774728, 5.468758439731459]"
PSO,U-Trap,50,10,10006,True,True,119,99,51,1.9411764705882353,,5.563856189774727,4.422854543774373,,"[0.0, 2.074556070998145, 3.559448234579622, 4.231789011092169, 5.11656563024272, 5.443856189774725, 5.523856189774726, 5.243856189774727, 5.443856189774727, 5.348758439731458, 5.523856189774727, 5.563856189774727]"
PSO,U-Trap,50,10,10008,True,True,269,205,51,4.019607843137255,,5.403856189774727,5.052969040476686,,"[0.0, 2.228758439731455, 3.3466085275310435, 4.391789011092169, 5.088367439558379, 5.483856189774727, 5.403856189774727, 5.523856189774728, 5.523856189774728, 5.443856189774727, 5.563856189774728, 5.523856189774728, 5.563856189774727, 5.4287584397314586, 5.603856189774728, 5.563856189774728, 5.403856189774727, 5.523856189774728, 5.523856189774728, 5.468758439731459, 5.523856189774728, 5.523856189774727, 5.523856189774727, 5.563856189774727, 5.603856189774727, 5.603856189774728, 5.483856189774728]"
PSO,U-Trap,50,10,10001,False,False,510,38,51,0.7450980392156863,,5.348758439731458,5.193941033792318,,"[0.0, 1.7031625778267092, 2.6662272126007323, 4.014118823749608, 5.093660689688186, 5.213660689688188, 5.213660689688187, 5.213660689688187, 5.2536606896881874, 5.236565630242721, 5.563856189774727, 5.443856189774728, 5.483856189774727, 5.323856189774727, 5.563856189774728, 5.483856189774728, 5.523856189774728, 5.443856189774728, 5.483856189774727, 5.443856189774727, 5.603856189774728, 5.443856189774727, 5.563856189774727, 5.523856189774728, 5.388758439731458, 5.483856189774728, 5.443856189774727, 5.428758439731457, 5.428758439731458, 5.563856189774728, 5.563856189774728, 5.523856189774728, 5.523856189774728, 5.483856189774728, 5.563856189774728, 5.523856189774727, 5.483856189774728, 5.443856189774727, 5.523856189774728, 5.563856189774728, 5.443856189774728, 5.563856189774728, 5.348758439731458, 5.563856189774728, 5.523856189774728, 5.483856189774728, 5.523856189774728, 5.483856189774728, 5.468758439731459, 5.563856189774728, 5.483856189774728]"
PSO,U-Trap,50,10,10009,True,True,221,109,51,2.1372549019607843,,5.323856189774728,4.94701594785698,,"[0.0, 2.148758439731455, 3.459987201776509, 4.426644113014771, 5.251663380285989, 5.363856189774726, 5.2687584397314575, 5.363856189774727, 5.563856189774728, 5.483856189774728, 5.443856189774727, 5.563856189774728, 5.403856189774728, 5.483856189774728, 5.443856189774727, 5.483856189774728, 5.443856189774728, 5.563856189774728, 5.603856189774728, 5.563856189774728, 5.323856189774728, 5.603856189774728, 5.523856189774727]"
PSO,U-Trap,150,1,1001,True,True,129,77,61,1.2622950819672132,,6.842152023829203,5.316031989449822,,"[0.0, 2.037554866384995, 3.7563461808801444, 4.495392795421449, 5.597330438032301, 6.153058041815772, 6.576989107090424, 6.528302647698379, 6.7603876071192675, 6.801891357047151, 6.7636557737570895, 6.795355023771511, 6.842152023829203]"
PSO,U-Trap,50,10,10007,False,False,510,38,51,0.7450980392156863,,5.443856189774728,5.2737315569973555,,"[0.0, 2.4894320362548177, 3.426608527531043, 4.426644113014771, 4.8357287506433915, 5.363856189774726, 5.483856189774728, 5.403856189774727, 5.443856189774728, 5.468758439731458, 5.523856189774728, 5.603856189774728, 5.563856189774728, 5.483856189774728, 5.603856189774728, 5.523856189774728, 5.403856189774728, 5.523856189774728, 5.443856189774728, 5.563856189774728, 5.548758439731459, 5.523856189774728, 5.563856189774728, 5.563856189774728, 5.523856189774728, 5.523856189774728, 5.443856189774728, 5.523856189774728, 5.483856189774728, 5.3887584397314585, 5.523856189774727, 5.603856189774728, 5.3887584397314585, 5.563856189774728, 5.563856189774727, 5.563856189774728, 5.523856189774728, 5.483856189774728, 5.523856189774728, 5.443856189774728, 5.643856189774728, 5.468758439731459, 5.523856189774727, 5.603856189774727, 5.523856189774728, 5.443856189774728, 5.603856189774728, 5.563856189774728, 5.563856189774728, 5.523856189774727, 5.643856189774728]"
PSO,U-Trap,50,10,10005,False,False,510,38,51,0.7450980392156863,,5.348758439731457,5.291690284558536,,"[0.0, 2.6343342862115486, 3.934118823749608, 4.627683483631249, 5.1736606896881865, 5.363856189774727, 5.483856189774727, 5.563856189774728, 5.4536606896881885, 5.523856189774728, 5.563856189774728, 5.548758439731459, 5.523856189774728, 5.523856189774728, 5.523856189774728, 5.373660689688188, 5.443856189774727, 5.483856189774728, 5.643856189774728, 5.348758439731457, 5.603856189774728, 5.483856189774728, 5.483856189774728, 5.4287584397314586, 5.523856189774728, 5.603856189774728, 5.523856189774728, 5.443856189774727, 5.428758439731458, 5.483856189774728, 5.523856189774728, 5.523856189774727, 5.563856189774727, 5.523856189774728, 5.563856189774728, 5.483856189774728, 5.523856189774728, 5.523856189774728, 5.563856189774728, 5.563856189774728, 5.523856189774728, 5.523856189774726, 5.563856189774728, 5.508758439731459, 5.548758439731459, 5.363856189774728, 5.523856189774728, 5.523856189774728, 5.643856189774728, 5.523856189774728, 5.523856189774728]"
PSO,U-Trap,150,1,1003,True,True,167,133,61,2.180327868852459,,6.795355023771513,5.7794228034498785,,"[0.0, 1.9724017765458441, 4.1627436448182875, 4.992947908765794, 5.926371876176494, 6.3084512741738, 6.656989107090425, 6.8137209404526, 6.790322440423756, 6.7402572737282425, 6.805420190467024, 6.81698910709042, 6.872086857133691, 6.8003876071192675, 6.8569891070904205, 6.9387535238003535, 6.795355023771513]"
PSO,U-Trap,150,1,1006,True,True,117,83,61,1.360655737704918,,6.7304527738147835,5.338793808107847,,"[0.0, 2.1067683900041545, 3.9341588489555206, 5.179258225828153, 6.022845772518105, 6.4387954007357555, 6.575224690380487, 6.58855802371382, 6.782021690438179, 6.790322440423756, 6.917119440481446, 6.7304527738147835]"
PSO,U-Trap,150,1,1002,True,True,345,243,61,3.9836065573770494,,6.8320868571336915,6.313531347657833,,"[0.0, 1.541372792453197, 3.787088359945757, 4.823338690683697, 5.698576610889096, 6.3725155440033765, 6.58285967056533, 6.553590607061577, 6.5903224404237575, 6.728688357104847, 6.845420190467024, 6.9337209404525995, 6.858753523800359, 6.792086857133691, 6.8554853571625385, 6.925420190467024, 6.853720940452598, 6.87535502377151, 6.840387607119269, 6.957119440481446, 6.885420190467025, 6.9704527738147775, 6.925420190467021, 6.875355023771509, 6.907054273785933, 6.8320868571336915, 6.880387607119267, 6.875355023771512, 6.840387607119265, 6.95208685713369, 6.962152023829202, 6.903786107148112, 6.893720940452599, 6.920387607119264, 6.933720940452598]"
